#dict_line	n_speakers	speaker_tags	names	gender
19960	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
19961	1	brother4	唐惟元	M?
19962	1	brother3	唐升	M?
19966	1	brother3	唐升	M?
19967	1	brother4	唐惟元	M?
19968	1	brother3	唐升	M?
19970	1	brother3	唐升	M?
19974	1	brother4	唐惟元	M?
19976	1	player	赵活	M?
19977	1	brother3	唐升	M?
19979	1	player	赵活	M?
19980	1	brother3	唐升	M?
19990	9	big_shock1|brother4|girl2|girl5|girl9|player|special102|special835_1|stranger1	许大鲸|唐惟元|叶云裳|虞小梅|上官萤|赵活|南宫深|南宫己|路人	MIX
19991	1	brother3	唐升	M?
19992	1	stranger1	路人	M?
19993	1	brother3	唐升	M?
19994	1	stranger1	路人	M?
19995	1	stranger1	路人	M?
19996	1	brother3	唐升	M?
19997	1	stranger1	路人	M?
19998	1	brother3	唐升	M?
19999	1	stranger1	路人	M?
20000	1	brother3	唐升	M?
20001	1	stranger1	路人	M?
20002	1	brother3	唐升	M?
20003	1	stranger1	路人	M?
20004	1	brother3	唐升	M?
20005	1	stranger1	路人	M?
20006	3	brother3|girl6|player	唐升|夏侯兰|赵活	MIX
20007	1	stranger1	路人	M?
20008	1	brother3	唐升	M?
20009	1	stranger1	路人	M?
20010	1	player	赵活	M?
20011	1	brother3	唐升	M?
20012	1	player	赵活	M?
20013	1	brother3	唐升	M?
20014	1	player	赵活	M?
20015	1	brother3	唐升	M?
20016	1	player	赵活	M?
20017	1	brother3	唐升	M?
20018	1	player	赵活	M?
20019	1	brother3	唐升	M?
20021	1	player	赵活	M?
20022	1	brother3	唐升	M?
20024	1	player	赵活	M?
20025	1	brother3	唐升	M?
20026	1	player	赵活	M?
20027	1	brother3	唐升	M?
20028	1	brother3	唐升	M?
20029	1	player	赵活	M?
20030	1	brother3	唐升	M?
20031	1	player	赵活	M?
20032	1	brother3	唐升	M?
20033	1	brother3	唐升	M?
20034	1	player	赵活	M?
20035	1	brother3	唐升	M?
20036	1	player	赵活	M?
20037	1	brother3	唐升	M?
20039	2	brother3|special808	唐升|解无尘	M?
20040	1	player	赵活	M?
20041	1	brother3	唐升	M?
20043	1	player	赵活	M?
20045	1	player	赵活	M?
20046	1	brother3	唐升	M?
20047	1	brother3	唐升	M?
20048	1	player	赵活	M?
20050	1	player	赵活	M?
20051	1	brother3	唐升	M?
20053	1	player	赵活	M?
20054	1	brother3	唐升	M?
20055	1	player	赵活	M?
20056	17	brother1_2|brother3|fairy1|girl4|player|sister1|special2|special206|special208|special4|special808|special809|trainee1|trainee211|trainee303|trainee421|trainee_girl1	唐布衣|唐升|仙姑|龙湘|赵活|唐默铃|龙渊|福韫|晁和|樊啸天|解无尘|李富贵|唐门弟子|铁拳弟子|点苍弟子|峨嵋女弟子|唐门女弟子	MIX
20057	1	player	赵活	M?
20058	1	brother3	唐升	M?
20061	1	player	赵活	M?
20062	1	brother3	唐升	M?
20063	1	player	赵活	M?
20064	17	brother1_2|brother3|fairy1|girl4|player|sister1|special2|special206|special208|special4|special808|special809|trainee1|trainee211|trainee303|trainee421|trainee_girl1	唐布衣|唐升|仙姑|龙湘|赵活|唐默铃|龙渊|福韫|晁和|樊啸天|解无尘|李富贵|唐门弟子|铁拳弟子|点苍弟子|峨嵋女弟子|唐门女弟子	MIX
20065	1	player	赵活	M?
20066	1	brother3	唐升	M?
20069	1	player	赵活	M?
20070	1	player	赵活	M?
20071	1	brother3	唐升	M?
20072	1	player	赵活	M?
20073	1	brother3	唐升	M?
20074	1	brother3	唐升	M?
20075	1	player	赵活	M?
20076	1	brother3	唐升	M?
20077	1	player	赵活	M?
20078	1	player	赵活	M?
20079	1	brother3	唐升	M?
20080	1	player	赵活	M?
20081	2	brother3|player	唐升|赵活	M?
20082	1	player	赵活	M?
20083	1	brother3	唐升	M?
20085	1	player	赵活	M?
20086	1	brother3	唐升	M?
20088	1	player	赵活	M?
20089	1	brother3	唐升	M?
20090	1	brother3	唐升	M?
20091	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
20092	1	player	赵活	M?
20093	1	brother3	唐升	M?
20094	1	player	赵活	M?
20095	1	brother3	唐升	M?
20096	1	brother3	唐升	M?
20097	1	player	赵活	M?
20098	1	brother3	唐升	M?
20099	1	player	赵活	M?
20100	1	brother3	唐升	M?
20101	1	player	赵活	M?
20102	1	brother3	唐升	M?
20103	1	player	赵活	M?
20104	1	brother3	唐升	M?
20105	1	brother3	唐升	M?
20106	1	brother3	唐升	M?
20108	1	player	赵活	M?
20109	1	player	赵活	M?
20110	1	player	赵活	M?
20111	1	player	赵活	M?
20112	1	brother4	唐惟元	M?
20113	1	player	赵活	M?
20114	1	brother4	唐惟元	M?
20115	1	player	赵活	M?
20117	1	player	赵活	M?
20118	1	brother4	唐惟元	M?
20119	1	brother4	唐惟元	M?
20120	6	brother4|girl2|player|special103|special4|trainee311	唐惟元|叶云裳|赵活|南宫浅|樊啸天|青城弟子	MIX
20121	1	brother4	唐惟元	M?
20122	1	brother4	唐惟元	M?
20123	1	player	赵活	M?
20124	1	brother4	唐惟元	M?
20125	1	player	赵活	M?
20126	1	brother4	唐惟元	M?
20128	1	brother4	唐惟元	M?
20129	2	player|sister1	赵活|唐默铃	MIX
20131	1	brother4	唐惟元	M?
20133	1	brother4	唐惟元	M?
20134	1	player	赵活	M?
20135	1	brother4	唐惟元	M?
20136	1	brother4	唐惟元	M?
20137	1	player	赵活	M?
20138	1	brother4	唐惟元	M?
20139	1	brother4	唐惟元	M?
20141	1	player	赵活	M?
20142	1	brother4	唐惟元	M?
20143	3	brother4|player|special808	唐惟元|赵活|解无尘	M?
20144	1	brother4	唐惟元	M?
20145	1	player	赵活	M?
20146	1	brother4	唐惟元	M?
20149	1	brother4	唐惟元	M?
20150	1	player	赵活	M?
20151	3	brother1|brother4|player	唐布衣|唐惟元|赵活	M?
20152	1	brother4	唐惟元	M?
20153	1	player	赵活	M?
20155	1	brother4	唐惟元	M?
20156	1	player	赵活	M?
20157	1	brother4	唐惟元	M?
20158	1	player	赵活	M?
20159	1	brother4	唐惟元	M?
20160	2	player|special805	赵活|鹤手	M?
20161	1	brother4	唐惟元	M?
20162	31	brother1|brother2|brother3|brother4|girl2|girl4|girl5|girl6|girl7|girl9|master|player|sister1|special102|special2|special3|special402|special800|special802|special807|special808|special813|special829|special832|trainee1|trainee122|trainee2|trainee312|trainee8|waiter1|women1	唐布衣|唐铮|唐升|唐惟元|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|上官萤|唐中翎|赵活|唐默铃|南宫深|龙渊|叶云舟|温夫人|宋悲|辛儒|吕翁|解无尘|画中仙|南溪|唐芳|唐门弟子|泥教弟子|唐门弟子|青城弟子|唐门弟子|店小二|妇人	MIX
20163	1	brother4	唐惟元	M?
20165	1	brother4	唐惟元	M?
20166	1	player	赵活	M?
20167	1	brother4	唐惟元	M?
20168	1	player	赵活	M?
20169	1	brother4	唐惟元	M?
20170	1	player	赵活	M?
20171	1	brother4	唐惟元	M?
20173	1	brother4	唐惟元	M?
20174	1	player	赵活	M?
20175	1	brother4	唐惟元	M?
20176	1	player	赵活	M?
20177	1	player	赵活	M?
20178	1	brother4	唐惟元	M?
20179	1	brother4	唐惟元	M?
20180	1	player	赵活	M?
20181	1	brother4	唐惟元	M?
20182	1	player	赵活	M?
20183	1	master	唐中翎	M?
20184	1	brother3	唐升	M?
20185	1	master	唐中翎	M?
20186	1	brother3	唐升	M?
20187	1	brother2	唐铮	M?
20188	1	brother3	唐升	M?
20189	1	master	唐中翎	M?
20190	1	brother3	唐升	M?
20191	1	brother2	唐铮	M?
20192	1	sister1	唐默铃	F
20193	6	player|sister1|special3|special811|special834|special999	赵活|唐默铃|叶云舟|唐衫|段智秀|瑞笙	MIX
20194	1	player	赵活	M?
20195	1	player	赵活	M?
20196	1	player	赵活	M?
20197	1	player	赵活	M?
20198	1	master	唐中翎	M?
20199	1	brother3	唐升	M?
20200	2	player|sister1	赵活|唐默铃	MIX
20201	1	master	唐中翎	M?
20202	1	sister1	唐默铃	F
20203	1	master	唐中翎	M?
20204	2	player|sister1	赵活|唐默铃	MIX
20205	1	master	唐中翎	M?
20206	1	master	唐中翎	M?
20207	1	master	唐中翎	M?
20208	1	brother2	唐铮	M?
20209	1	brother3	唐升	M?
20210	1	brother4	唐惟元	M?
20211	1	master	唐中翎	M?
20212	1	master	唐中翎	M?
20213	1	master	唐中翎	M?
20214	1	master	唐中翎	M?
20215	1	player	赵活	M?
20216	1	master	唐中翎	M?
20217	1	master	唐中翎	M?
20218	1	master	唐中翎	M?
20219	1	master	唐中翎	M?
20220	11	brother2|brother4|girl4|girl7|girl9|master|player|sister1|special999|trainee1|trainee_girl7	唐铮|唐惟元|龙湘|郁竹|上官萤|唐中翎|赵活|唐默铃|瑞笙|唐门弟子|唐门女弟子	MIX
20221	1	brother3	唐升	M?
20222	1	brother4	唐惟元	M?
20223	1	brother4	唐惟元	M?
20224	1	brother4	唐惟元	M?
20225	1	brother4	唐惟元	M?
20226	1	brother4	唐惟元	M?
20227	1	player	赵活	M?
20229	1	player	赵活	M?
20230	1	player	赵活	M?
20231	1	player	赵活	M?
20233	1	player	赵活	M?
20234	1	player	赵活	M?
20235	1	player	赵活	M?
20237	1	player	赵活	M?
20238	1	player	赵活	M?
20239	1	player	赵活	M?
20241	1	player	赵活	M?
20242	1	player	赵活	M?
20243	1	player	赵活	M?
20244	11	brother3|brother4|girl2|girl4|girl6|girl7|player|sister1|special103|special3|trainee010	唐升|唐惟元|叶云裳|龙湘|夏侯兰|郁竹|赵活|唐默铃|南宫浅|叶云舟|唐门弟子	MIX
20246	1	master	唐中翎	M?
20247	1	brother3	唐升	M?
20248	1	master	唐中翎	M?
20249	1	master	唐中翎	M?
20250	1	brother2	唐铮	M?
20251	1	master	唐中翎	M?
20252	1	brother3	唐升	M?
20253	1	player	赵活	M?
20254	1	master	唐中翎	M?
20255	2	player|sister1	赵活|唐默铃	MIX
20256	1	player	赵活	M?
20257	1	master	唐中翎	M?
20258	1	master	唐中翎	M?
20259	1	master	唐中翎	M?
20260	8	brother1|brother2|brother4|girl9|player|sister1|special102|special204	唐布衣|唐铮|唐惟元|上官萤|赵活|唐默铃|南宫深|火龙仙君	MIX
20261	1	brother4	唐惟元	M?
20262	1	master	唐中翎	M?
20263	1	master	唐中翎	M?
20264	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
20265	1	sister1	唐默铃	F
20266	1	master	唐中翎	M?
20267	3	player|sister1|trainee2	赵活|唐默铃|唐门弟子	MIX
20268	1	master	唐中翎	M?
20269	1	sister1	唐默铃	F
20270	1	master	唐中翎	M?
20271	1	trainee3	唐门弟子	M?
20272	1	trainee3	唐门弟子	M?
20273	1	player	赵活	M?
20274	1	player	赵活	M?
20275	1	player	赵活	M?
20276	1	player	赵活	M?
20277	1	player	赵活	M?
20278	1	player	赵活	M?
20279	1	player	赵活	M?
20282	1	player	赵活	M?
20283	1	player	赵活	M?
20284	1	player	赵活	M?
20285	1	player	赵活	M?
20286	1	player	赵活	M?
20287	1	player	赵活	M?
20288	1	player	赵活	M?
20290	1	player	赵活	M?
20291	1	player	赵活	M?
20292	1	player	赵活	M?
20293	1	player	赵活	M?
20294	1	player	赵活	M?
20296	1	player	赵活	M?
20297	1	player	赵活	M?
20298	1	player	赵活	M?
20299	1	player	赵活	M?
20300	1	player	赵活	M?
20301	1	player	赵活	M?
20303	1	player	赵活	M?
20304	1	player	赵活	M?
20305	1	player	赵活	M?
20306	1	player	赵活	M?
20308	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
20309	1	player	赵活	M?
20311	1	player	赵活	M?
20312	8	brother1|brother3|girl4|player|sister1|special102|special3|special807	唐布衣|唐升|龙湘|赵活|唐默铃|南宫深|叶云舟|吕翁	MIX
20315	1	player	赵活	M?
20316	1	player	赵活	M?
20317	1	player	赵活	M?
20320	1	player	赵活	M?
20321	1	player	赵活	M?
20322	1	player	赵活	M?
20324	1	player	赵活	M?
20326	1	master	唐中翎	M?
20327	1	trainees	唐门众弟子	M?
20328	1	player	赵活	M?
20329	1	player	赵活	M?
20331	1	trainee5	唐门弟子	M?
20333	1	brother3	唐升	M?
20334	22	big_trainee_girl_1|brother3|girl2|girl4|girl5|girl9|player|ranger2|sister1|special203|special3|special408|special809|special999|trainee023|trainee2|trainee312|trainee331|trainee332|trainee421|trainee_girl1|trainees	唐娇娇|唐升|叶云裳|龙湘|虞小梅|上官萤|赵活|路人侠|唐默铃|听海生|叶云舟|向无忧|李富贵|瑞笙|唐门弟子|唐门弟子|青城弟子|嵩山弟子|嵩山弟子|峨嵋女弟子|唐门女弟子|唐门众弟子	MIX
20336	1	brother2	唐铮	M?
20337	1	trainees	唐门众弟子	M?
20338	1	player	赵活	M?
20340	1	brother1	唐布衣	M?
20341	1	brother3	唐升	M?
20342	1	brother1	唐布衣	M?
20343	1	brother3	唐升	M?
20344	85	beggar1|brother1|brother2|brother3|brother4|daoshi311|daoshi312|daoshi313|elder101|girl1|girl2|girl4|girl5|girl6|girl7|girl8|girl9|hero2|mask1|master|oldbeggar1|player|player_old|ranger4|sir1|sister1|special101|special102|special102_1|special103|special2|special201|special202|special203|special206|special207|special208|special212|special3|special3_2|special4|special401|special402|special402_1|special403|special405|special407|special408|special7|special800|special801|special804|special807|special808|special809|special811|special813_1|special815|special820|special826|special827|special832|special834|special835|special835_1|special999|stranger1|trainee010|trainee011|trainee1|trainee121|trainee2|trainee201|trainee214|trainee222|trainee231|trainee301|trainee312|trainee321|trainee342|trainee361|trainee8|trainee_girl2|trainees|unknown	乞丐|唐布衣|唐铮|唐升|唐惟元|青城长老|青城长老|青城长老|南宫老人|瑞杏|叶云裳|龙湘|虞小梅|夏侯兰|郁竹|魏菊|上官萤|少侠|蒙面人|唐中翎|老乞丐|赵活|赵活|公子侠|先生|唐默铃|南宫远|南宫深|南宫深|南宫浅|龙渊|邹博|观云客|听海生|福韫|金乌上人|晁和|铁冠道人|叶云舟|叶云舟|樊啸天|王二壮|温夫人|温夫人|赵逵|申屠龙|上官隼|向无忧|石公远|宋悲|谭霸刀|雷谦|吕翁|解无尘|李富贵|唐衫|画中仙|石夫人|第三香|释明|沧帮帮主|唐芳|段智秀|南宫己|南宫己|瑞笙|路人|唐门弟子|唐门弟子|唐门弟子|泥教弟子|唐门弟子|飞天弟子|铁拳弟子|夺魄弟子|玄功弟子|点苍弟子|青城弟子|峨嵋弟子|全真弟子|岭南弟子|唐门弟子|唐门女弟子|唐门众弟子|？？？	MIX
